,id,Track Name,Artist,Acousticness,Daceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time Signature,Liked
3045,4WiIscpBgQFm5qIyjoH7M4,Heads Will Roll,Yeah Yeah Yeahs,0.000187,0.562,0.903,0.0939,0.298,-4.46,0.0296,132.009,4,0
3046,3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,0.0125,0.654,0.743,0.0272,0.153,-7.44,0.0605,114.846,4,0
3047,0Ti2dlF2xLjXblvdU5fCxM,Miss Murder,AFI,0.00022,0.308,0.873,0.000729,0.0974,-4.542,0.0533,143.519,4,0
3048,7aOor99o8NNLZYElOXlBG1,Highway Tune,Greta Van Fleet,0.0096,0.582,0.962,0.128,0.283,-3.037,0.0542,123.971,4,0
3049,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,0.0179,0.618,0.938,0.0,0.167,-3.442,0.0456,91.455,4,0
3050,20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,0.000409,0.277,0.663,0.00051,0.136,-8.821,0.0377,104.561,4,0
3051,58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,Scorpions,0.00543,0.482,0.617,0.000146,0.284,-12.931,0.0458,125.697,4,0
3052,125Y5UGEaFtoIsOZxZDctX,RPM,Sugar Ray,0.00152,0.713,0.941,0.00117,0.0818,-5.227,0.191,127.781,4,0
3053,6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,The Killers,9.04e-05,0.497,0.97,0.000674,0.101,-4.851,0.0836,138.081,4,0
3054,7ACxUo21jtTHzy7ZEV56vU,Crazy Train,Ozzy Osbourne,0.408,0.454,0.913,0.000271,0.248,-4.008,0.107,137.688,4,0
3055,0uLhNT7UIH3nZCCDZd3OBl,Anna Molly,Incubus,0.00428,0.451,0.973,7.36e-06,0.0924,-2.611,0.0514,151.885,4,0
3056,2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,David Bowie,0.209,0.635,0.686,0.0176,0.282,-15.648,0.053,125.988,4,0
3057,56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,The Clash,0.291,0.797,0.872,0.0,0.284,-6.727,0.0575,129.885,4,0
3058,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,0.00172,0.542,0.905,0.0104,0.136,-5.653,0.054,153.398,4,0
3059,1oagRT7LfpVlNJN6FSZDGp,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0.000747,0.435,0.887,0.0,0.0327,-4.07,0.0636,199.935,4,0
3060,7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Guns N' Roses,0.0901,0.446,0.952,0.0857,0.112,-5.321,0.0523,125.303,4,0
3061,2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,Joan Jett & the Blackhearts,0.0847,0.611,0.882,1.08e-06,0.192,-11.225,0.0538,117.932,4,0
3062,5qxChyzKLEyoPJ5qGrdurN,No Sleep Till Brooklyn,Beastie Boys,0.122,0.712,0.691,0.0,0.0538,-8.157,0.128,97.022,4,0
3063,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,0.000278,0.417,0.934,0.0015,0.132,-3.908,0.119,127.066,4,0
3064,7ygpwy2qP3NbrxVkHvUhXY,Wonderwall - Remastered,Oasis,0.000509,0.375,0.893,0.0,0.187,-4.097,0.0406,174.323,4,0
3065,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,0.0663,0.541,0.96,2.25e-06,0.344,-2.947,0.0505,122.803,4,0
3066,2DyHhPyCZgZzNXn1IrtsTu,Any Way You Want It,Journey,0.000312,0.519,0.934,0.00457,0.137,-7.137,0.0471,138.162,4,0
3067,2V8KvnD5LVeeDChMWEkSzC,Nothin' But A Good Time - Remastered 2006,Poison,0.0202,0.576,0.974,0.0,0.348,-2.785,0.0828,129.088,4,0
3068,6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,0.00293,0.442,0.943,8.71e-06,0.091,-3.205,0.0602,85.064,4,0
3069,4TnaAYNMOSZbDwXvpmAINs,Last Night a DJ Saved my Life,KO KO MO,0.000138,0.573,0.734,1.29e-05,0.142,-8.152,0.036,106.967,4,0
3070,0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,Def Leppard,0.00211,0.267,0.953,0.0,0.283,-4.899,0.096,84.989,4,0
3071,68HGqHHc41qmJHUWlLUKCd,Wannabe In L.A,Eagles Of Death Metal,0.276,0.626,0.949,0.126,0.0989,-3.94,0.0451,158.516,4,0
3072,1l6DV8qhmCdgOKLSAFzPOe,Love In An Elevator - Single Version,Aerosmith,0.00854,0.449,0.961,0.00276,0.343,-4.305,0.0701,93.956,4,0
3073,6NdcSEhpGGAYXNnnhGS2s6,What I Like About You,The Romantics,0.319,0.542,0.915,5.34e-05,0.171,-9.637,0.0549,159.81,4,0
3074,2g2a5kDeZexbUTD8abcvm6,Lifestyles of the Rich & Famous,Good Charlotte,0.00043,0.62,0.93,0.0,0.0686,-3.685,0.0374,106.22,4,0
3075,6GG73Jik4jUlQCkKg9JuGO,The Middle,Jimmy Eat World,0.0371,0.643,0.849,0.0,0.058,-5.428,0.0526,162.152,4,0
3076,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & the Blackhearts,0.326,0.535,0.716,0.0,0.659,-5.025,0.0431,94.379,4,0
3077,6dJODklApmve5IzgKWUqV2,Machinehead,Bush,2.57e-05,0.143,0.919,0.00427,0.134,-4.438,0.11,172.668,3,0
3078,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,0.00958,0.556,0.864,0.0,0.209,-5.87,0.0584,105.143,4,0
3079,70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,Twisted Sister,0.00512,0.504,0.911,0.0123,0.355,-2.97,0.0738,106.244,4,0
3080,2YxXuCdbUpil3P7tRjhW1t,Banquet,Bloc Party,0.000139,0.578,0.892,0.0111,0.215,-7.952,0.0441,150.253,4,0
3081,6vvmYYUvGXtZLU8msxKvzF,I Wanna Be Sedated - 2002 Remaster,Ramones,0.169,0.597,0.96,2.89e-05,0.105,-3.989,0.042,163.017,4,0
3082,6tsojOQ5wHaIjKqIryLZK6,All My Life,Foo Fighters,0.000218,0.577,0.604,0.000579,0.477,-5.703,0.0495,167.719,4,0
3083,2takcwOaAZWiXQijPHIx7B,Time is Running Out,Muse,0.00242,0.585,0.842,0.00686,0.0866,-5.883,0.0556,118.211,4,0
3084,6xxXrNJnnsQNLdgNk8S4y8,Hate To Say I Told You So,The Hives,0.00109,0.451,0.929,0.00785,0.442,-5.021,0.0549,135.767,4,0
3085,2mPMFJvQ0v27gVqe5b6nDn,Hash Pipe,Weezer,0.000121,0.578,0.882,0.479,0.284,-6.354,0.044,125.603,4,0
3086,35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,Queen,0.714,0.599,0.762,4.43e-06,0.35,-6.887,0.0423,76.961,4,0
3087,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,0.234,0.445,0.706,0.000252,0.205,-9.803,0.0461,80.823,4,0
3088,0WoFs3EdGOx58yX5BtXvOa,Your Love,The Outfield,0.121,0.578,0.654,3.62e-06,0.0673,-12.421,0.0562,129.513,4,0
3089,02ZdZqhpfrPnxwyakXgxB8,Lump,The Presidents Of The United States Of America,0.0053,0.507,0.882,0.0,0.177,-3.917,0.0337,142.398,4,0
3090,7f9dwr5Ch0p7xhYNacK8yW,Who's Got a Match?,Biffy Clyro,0.00407,0.753,0.682,0.000352,0.296,-5.224,0.0448,158.922,4,0
3091,2htmMitogin6NMGABye6YG,I Want It All - Remastered 2011,Queen,0.025,0.215,0.843,8.15e-05,0.302,-5.119,0.0623,92.139,4,0
3092,12g9IeQzX7xECLNxz8dpb5,I'm In Love With You,The 1975,0.169,0.668,0.902,8.74e-05,0.198,-3.924,0.0386,119.008,4,0
3093,3K94Fd5ZQkPCW8wV6oyk22,Don't Delete The Kisses,Wolf Alice,0.0011,0.604,0.789,0.828,0.368,-6.259,0.0273,122.032,4,0
3094,7zwn1eykZtZ5LODrf7c0tS,You Get Me So High,The Neighbourhood,0.186,0.551,0.881,0.0791,0.152,-6.099,0.0542,88.036,4,0
3095,4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,0.583,0.575,0.648,0.0,0.115,-4.891,0.0358,75.977,4,0
3096,6VhuP99TE6gYNQRJIlAWFD,Until I Found You,Stephen Sanchez,0.757,0.346,0.5,0.0,0.189,-6.097,0.0388,202.466,3,0
3097,64Ds8EuwkeGSOeXDzXLRZz,sheluvme,Tai Verdes,0.514,0.543,0.677,1.19e-05,0.239,-5.203,0.284,82.36,4,0
3098,7EUhSxz4srS8pqh1cENbLB,Liar,Paramore,0.636,0.512,0.454,0.209,0.106,-11.993,0.0325,148.012,4,0
3099,5xJlzQiPLYkvlqkRPKzBwD,Emergency Contact,Pierce The Veil,0.000469,0.541,0.826,0.0,0.711,-4.214,0.0361,113.03,4,0
3100,6CDzDgIUqeDY5g8ujExx2f,Heat Waves,Glass Animals,0.44,0.761,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,4,0
3101,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,0.136,0.464,0.417,0.022,0.0974,-9.345,0.0256,67.528,4,0
3102,6FfLg6FFqhCsrFOaHIGkg0,Honeypie,JAWNY,0.061,0.74,0.688,0.0,0.138,-4.361,0.0916,115.035,4,0
3103,4Pg6x9W2ziSJh5iym9XRTB,Call Me Lover,Sam Fender,0.177,0.505,0.599,0.0,0.078,-4.724,0.0376,86.084,4,0
3104,5GpEHUNI0T7L7H3DnAaBXh,reckless driving,Lizzy McAlpine,0.684,0.532,0.39,0.0,0.184,-10.495,0.234,199.956,4,0
3105,4ORdQW5NLKO3b0RUeBMIrs,FUNERAL GREY,Waterparks,0.0202,0.645,0.85,0.0,0.656,-3.627,0.0898,145.971,4,0
3106,1JsVSz41mZAl02GXUApmGp,Youuu,COIN,0.00295,0.528,0.619,0.0,0.291,-6.959,0.0282,102.95,4,0
3107,6mtTiVREzK3kV0E65MXCZo,Can't Get You Out of My Head,Johnny Goth,0.00588,0.396,0.682,0.127,0.12,-10.828,0.0356,150.932,4,0
3108,5njwCYHUhRJbSg22rZ2lHy,"If You Ever Leave, I'm Coming with You",The Wombats,0.000251,0.516,0.877,1.1e-05,0.505,-5.469,0.0755,152.017,4,0
3109,1xJ8RjDucztPOKB0ek95tf,Honest - From The Amazing Spider-Man 2 Soundtrack,The Neighbourhood,0.00849,0.578,0.37,0.00937,0.131,-13.379,0.0506,96.243,4,0
3110,1P9KM0iwzW8e900blTRJWJ,I Must Be In Love,Aaron Taos,0.133,0.577,0.687,0.000212,0.126,-6.389,0.0365,143.994,4,0
3111,7eIODQbTgKeNawQtowZJEM,Love's The Only Way,Cage The Elephant,0.639,0.245,0.331,0.0,0.105,-8.884,0.0341,72.741,4,0
3112,4pR5ZEROnKQpJttWNn5er6,twin flame,Machine Gun Kelly,0.46,0.402,0.27,0.0,0.235,-8.275,0.0342,140.036,3,0
3113,01OOLvNYxeSttThtUj8Mor,Julia,Colony House,0.706,0.558,0.558,6.83e-05,0.27,-10.455,0.0367,139.914,3,0
3114,289CYS8Ws26XGrg1dbeY6d,Love Letter - At Home,Death From Above 1979,0.87,0.371,0.202,0.000716,0.0983,-13.278,0.0464,74.854,3,0
3115,5Q6Xzp25aXYxNJ4B6vBkcf,Luna - 2011 Remaster,The Smashing Pumpkins,0.0111,0.574,0.274,0.786,0.123,-13.553,0.0286,125.652,4,0
3116,3XujDGA7LqWSHNQ0PaE7X0,Loveless,PVRIS,0.667,0.486,0.374,1.16e-06,0.116,-9.205,0.0294,88.17,4,0
3117,1NeLwFETswx8Fzxl2AFl91,Something About Us,Daft Punk,0.44,0.875,0.475,0.72,0.046,-12.673,0.0986,99.958,4,0
3118,5ocjpwbvnbO2pnAvEa0b2u,The Woods,Diamond Thug,0.454,0.571,0.556,0.0809,0.107,-8.413,0.033,85.009,4,0
3119,3qZwJ1SiY32JW70JqgiFbY,The Birthday Party,The 1975,0.075,0.639,0.468,0.374,0.169,-9.736,0.0317,134.077,4,0
3120,3pJQY7UuX0DcE8pgLZhCjf,Indigo Puff,Sundara Karma,0.000686,0.585,0.556,0.000132,0.151,-5.075,0.0274,142.144,4,0
3121,5zzbToGMuEli0E7RVFIhDA,Purple,Hollow Coves,0.126,0.593,0.676,0.0803,0.091,-7.472,0.026,108.041,4,0
3122,0H9ixDxX35aGRQPzxSpHRx,Only You Know,Beach House,0.177,0.471,0.708,0.928,0.251,-6.721,0.0348,120.82,4,0
3123,0aKWr5K7ydkegVoxd3dBeM,Want You Like That,Charlotte Sands,0.00187,0.469,0.619,0.0,0.219,-4.72,0.0469,157.974,4,0
3124,6xJOhSm4SvZwzy3uhWz26O,The Enemy,Andrew Belle,0.078,0.536,0.89,0.0202,0.131,-5.222,0.0375,121.974,4,0
3125,2Y5v72rZR7ym6LRbh5NilJ,"Sleepwalking, Pt. I (Acoustic)",Alvarez Kings,0.799,0.396,0.466,0.0,0.0943,-6.106,0.029,168.053,4,0
3126,2pFPvMME9cynR1dokBTHJJ,There's No Other Place,Inhaler,0.0321,0.336,0.917,0.548,0.097,-7.041,0.0784,180.025,4,0
3127,14KP6cmTImZmrcAC5m0Azd,Call Me Back,Young the Giant,0.202,0.75,0.365,0.0082,0.122,-6.741,0.0372,89.981,4,0
3128,3WLwkFXJpZ1VpDxAh0DXzz,She's Casual,The Hunna,0.0132,0.435,0.591,0.0,0.101,-6.973,0.057,129.93,4,0
3129,2ZtkaadDGzsD1Mpd9TZ6DB,Be There,Andrew Simple,0.896,0.585,0.442,0.00613,0.0907,-10.478,0.0294,142.881,4,0
3130,3QxCvkqWdkMqy3CPxOhZ24,"Lover, Please Stay",Nothing But Thieves,0.952,0.269,0.122,0.0,0.0915,-10.408,0.0334,83.967,4,0
3131,1HMQmOWrkieKYWlFsjUP3D,Bloom - Bonus Track,The Paper Kites,0.882,0.591,0.416,0.000641,0.112,-9.794,0.0246,96.003,4,0
3132,7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,Paramore,0.144,0.452,0.563,0.0,0.143,-6.607,0.0272,137.715,3,0
3133,1gk3FhAV07q9Jg77UxnVjX,Gooey,Glass Animals,0.736,0.487,0.369,3.75e-05,0.0925,-13.424,0.0406,183.114,4,0
3134,54F7uOTyfsusa19TjEcHW9,Born To Die,JJ Wilde,0.0976,0.661,0.699,0.0,0.14,-5.037,0.0392,135.04,4,0
3135,3ypXaNibspfxvUIKpzUkfz,Echo,Incubus,0.182,0.588,0.543,0.000516,0.11,-10.596,0.0268,135.95,4,0
3136,5M7IGym8CgSVOMNvDAGheL,Guru,Coast Modern,0.231,0.76,0.674,0.0027,0.0728,-6.425,0.0411,140.022,4,0
3137,5YqdiryRmdAzYFlxo43hAJ,Missing Piece,Vance Joy,0.0155,0.628,0.877,5.97e-06,0.113,-4.205,0.046,101.992,4,0
3138,71BRpopwW5EPyj7dLaKEWn,Missing You,DWNTWN,0.0695,0.381,0.698,0.000132,0.104,-8.561,0.0447,131.643,4,0
3139,5biqRB1iyIH8TWuH2rEsq0,Unicorn,The Lone Bellow,0.385,0.649,0.681,1.03e-05,0.0927,-7.896,0.0331,134.005,4,0
3140,3O2pB9JHreUZ9F83qSNmu8,If I Get High,Nothing But Thieves,0.0104,0.441,0.57,0.0146,0.123,-5.584,0.032,139.876,4,0
3141,2lGIQz1KaDIFSoAtsYZWxI,Stars,Andrew McMahon in the Wilderness,0.000453,0.507,0.628,1.66e-06,0.093,-6.731,0.0318,81.023,4,0
3142,7sZG4nOCgGfXE00SCuyngO,The Way We Say Goodbye,Circa Waves,0.00223,0.474,0.536,0.0146,0.0509,-8.393,0.0286,125.959,4,0
3143,3WGsYiBXmaT8XyY4Fmry2v,Big Jet Plane,Angus & Julia Stone,0.239,0.762,0.387,0.00756,0.13,-8.643,0.0277,109.959,4,0
3144,5sRK4Zas7CxB068eUsOoVw,1435,Selfish Things,0.0627,0.58,0.354,3.8e-05,0.128,-9.298,0.0264,141.983,4,0
3145,1W2TYUenzUdOOuATtQIWS2,Particles,Nothing But Thieves,0.0021,0.522,0.559,1.11e-06,0.219,-5.151,0.0406,153.806,4,0
3146,6NYtqWYqMbnzoEU9jXla80,Taking You There,BROODS,0.36,0.464,0.462,0.0149,0.309,-9.471,0.0344,117.842,4,0
3147,71v8qnPTtFJKKFcyLV2Sjz,Loneliness,Aaron Taos,0.242,0.616,0.488,0.000287,0.0944,-5.92,0.0252,90.067,3,0
3148,0ut7f4KB9sZQ8uhA4HyOMt,Half Your Love,Bahamas,0.886,0.73,0.249,0.0,0.096,-9.888,0.0344,132.007,4,0
3149,3UKIiR93VUGPRcrAmCHU2Y,Swing,Josiah and the Bonnevilles,0.00239,0.46,0.707,0.0,0.107,-5.763,0.0346,167.973,4,0
3150,5iRNyVceIz0DTdpSafiBM8,All For You,Night Riots,0.0107,0.476,0.861,1.72e-06,0.0778,-4.09,0.057,140.893,3,0
3151,2HQY0sXTrBJCuxqJxbeMWB,Cherry,Moose Blood,0.896,0.372,0.247,0.00162,0.082,-12.633,0.0336,181.763,4,0
3152,4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,Foster The People,0.117,0.638,0.738,0.000384,0.689,-4.976,0.0292,97.021,4,0
3153,1DjjssAfCcElLoXDVRLq0Q,YOU,Morgan Saint,0.841,0.385,0.413,0.000968,0.128,-11.058,0.0696,143.225,4,0
3154,1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,0.245,0.42,0.33,0.000679,0.0677,-13.925,0.0275,157.143,3,0
3155,08LxaBHzxNSxHdCSitATLW,Better Life,Paper Route,0.291,0.548,0.838,2.7e-06,0.179,-4.981,0.0363,98.007,4,0
3156,2jOdSehOmeHwPbO4q7c4IP,My Heart's Always Yours,Arkells,4.78e-05,0.551,0.753,0.207,0.103,-8.066,0.031,118.946,4,0
3157,6o4lFpp8OAFhBqGQbWyAob,Hanging On,Active Child,0.284,0.572,0.535,0.0587,0.128,-8.919,0.0284,134.962,4,0
3158,3p0rvHL2zfHAlXAgnHC4GI,Don't Move,Phantogram,7.19e-05,0.558,0.642,0.00746,0.201,-5.206,0.0321,99.977,4,0
3159,5dH4xnErpUOIDrGySWGkfJ,Stars Are on Your Side,Ross Copperman,0.63,0.255,0.625,0.000211,0.0976,-8.31,0.0323,84.611,4,0
3160,2DHDuADAHoUW6n0z80RLQF,Pieces,Andrew Belle,0.0754,0.494,0.652,0.00256,0.125,-5.863,0.0314,137.018,4,0
3161,4JtUz0ZcInSokkKBalijhd,Just Say When (Version 2.0),NOTHING MORE,0.0898,0.456,0.579,2.48e-06,0.0992,-5.665,0.0311,147.28,4,0
3162,0pdKRp2sUthTPe7RLWpPqQ,You're Somebody Else,flora cash,0.841,0.713,0.452,0.0038,0.105,-9.638,0.0295,102.963,4,0
3163,4UTl2IO4zwZkU4KXbShgUg,Dreaming My Dreams,The Cranberries,0.145,0.313,0.219,0.000168,0.084,-16.187,0.0312,124.609,3,0
3164,3yt2uGIGep27Q3vtwMXM7d,Float,Pacific Air,0.069,0.706,0.65,3.45e-06,0.181,-7.299,0.0357,120.005,4,0
3165,3SFyR2ii2zKh4BU0QJuJ1G,Simple Pleasures,Jake Bugg,0.0717,0.391,0.563,0.0,0.112,-3.872,0.0324,157.444,4,0
3166,61c96X4Th7oYdSDxIOEV3k,Astronaut (Something About Your Love),Mansionair,0.219,0.735,0.555,0.00492,0.111,-8.738,0.094,106.057,4,0
3167,3Hvg5tRKsQlX25wYwgMF9p,Flowers in Your Hair,The Lumineers,0.749,0.67,0.609,6.74e-05,0.227,-10.088,0.0333,127.463,4,0
3168,429EttO8gs0bDo2SQfUNSm,Georgia,Vance Joy,0.312,0.388,0.66,0.000307,0.0943,-7.372,0.0308,143.554,4,0
3169,4LDVjxkzOKa7YUxjO1x74S,Time to Wander,Gypsy & The Cat,0.00174,0.556,0.881,0.116,0.0685,-4.624,0.0528,135.025,4,0
3170,25DpvTS4zsmLiVLx8Zv3N0,Dream,Imagine Dragons,0.674,0.346,0.509,7.97e-05,0.0685,-7.693,0.0514,143.437,4,0
3171,1RmbJuUUXafxb6kEZigEcg,Trembling Hands,The Temper Trap,0.0571,0.415,0.596,0.000727,0.111,-5.429,0.0292,135.243,4,0
3172,4M9lfUgDeLHu1fL2ZxZSlu,Empire,Of Monsters and Men,0.000422,0.504,0.692,0.000761,0.0919,-6.32,0.0321,118.96,4,0
3173,7qeuKRyUjXehDIz9FRYiAM,Shell Suite,Chad Valley,0.000325,0.422,0.674,0.21,0.148,-7.149,0.0295,94.483,4,0
3174,5iHK8VI9XkJJdXQHCBXeM4,Will Do,TV On The Radio,0.0146,0.563,0.857,0.00818,0.0681,-3.454,0.0364,79.979,4,0
3175,3KrujCpaooRF2xXc7cfULh,The Ghost Who Walks,Karen Elson,0.239,0.475,0.765,0.0191,0.0831,-5.914,0.0455,90.077,4,0
3176,688DZF6e1MH5Uf409dwaHm,The Wilhelm Scream,James Blake,0.784,0.546,0.291,0.931,0.0894,-12.252,0.138,169.959,4,0
3177,5I2UElY0XPnPhQhBTxBcq3,Bloodstream,Stateless,0.357,0.701,0.463,0.00306,0.073,-7.212,0.0416,139.941,4,0
3178,6pnD89Q888HUHhcwQUTky8,Free Animal,Foreign Air,0.0904,0.577,0.583,0.0,0.0937,-7.257,0.0433,80.002,4,0
3179,4dI4oscajpdtjpg2dP1x28,"Shake, Shake, Shake",Bronze Radio Return,0.0807,0.727,0.678,0.000564,0.115,-5.136,0.0626,119.957,4,0
3180,5mpLcXEsk3jjzLFGuNKk5I,Flashed Junk Mind,Milky Chance,0.389,0.839,0.84,0.0319,0.114,-8.721,0.0474,117.98,4,0
3181,7HyvbdOddwXEGzKoLNxhKG,Litost,X Ambassadors,0.0703,0.456,0.459,0.000183,0.11,-8.416,0.0356,120.009,3,0
3182,0Cgd3CK6D2hhbwmLRvtscH,Make It Wit Chu,Queens of the Stone Age,0.355,0.704,0.811,0.000189,0.13,-5.308,0.0277,91.97,4,0
3183,522YBf6WqBwJVAe7oHLymu,Seasons (Waiting on You),Future Islands,0.136,0.498,0.721,0.699,0.0933,-5.232,0.0282,140.022,4,0
3184,28POcTYQKfkjz6qTIvtjG1,On Call,Kings of Leon,0.0285,0.307,0.791,0.000804,0.395,-5.408,0.119,193.356,4,0
3185,7vEeYo34dX7geZhQVotCJi,Weekends,Amy Shark,0.0423,0.28,0.772,4.58e-05,0.0725,-5.509,0.141,153.034,3,0
3186,4NEAoEh4hZF1Tgp1QXrUHC,Heart Beat Here,Dashboard Confessional,0.21,0.568,0.302,0.0,0.104,-7.817,0.0281,83.413,1,0
3187,1ILEK6NRfxoseoPnolRcVA,Holocene,Bon Iver,0.943,0.374,0.304,0.298,0.126,-14.52,0.0302,147.969,4,0
3188,29jtZGdgpE2lWm2mkIt6HS,Mess Is Mine,Vance Joy,0.047,0.595,0.723,0.0286,0.0995,-8.256,0.0349,108.043,1,0
3189,7n3u7RrzdXGVcclBEp9aSa,Patience,Chris Cornell,0.28,0.597,0.646,0.0,0.111,-7.378,0.0344,126.951,4,0
3190,5wU6jk9kxYzFGUpeE6T2Q5,Crystals,Of Monsters and Men,0.00202,0.581,0.747,0.000449,0.109,-7.207,0.0303,132.195,4,0
3191,2nO1DYEg1X5GHi8SSuNJQj,Wait for Me,Kings of Leon,0.0263,0.488,0.624,0.00223,0.122,-8.357,0.0329,116.723,4,0
3192,7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",Beach Weather,0.013,0.572,0.839,0.00976,0.522,-5.083,0.0377,143.969,4,0
3193,78bsqObGFUD5ntweePBhIY,Van Horn,Saint Motel,0.00281,0.642,0.806,2.17e-05,0.186,-4.568,0.0421,124.514,4,0
3194,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,WILLOW,0.0371,0.764,0.705,1.94e-05,0.0943,-5.279,0.0278,101.003,4,0
3195,79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,Coyote Theory,0.432,0.306,0.664,7.5e-06,0.135,-6.07,0.0276,158.283,4,0
3196,7fioUXJZrCUn91UZJV2mQD,Malibu,THE DRIVER ERA,0.281,0.858,0.659,0.00715,0.103,-6.696,0.0686,111.004,4,0
3197,1hf0PdHw0lnVxq5lfzwjSl,strawberry chainsaw,JAWNY,0.234,0.615,0.879,2.35e-05,0.422,-3.977,0.0451,100.028,4,0
3198,75zV0Nc4cnupY4QXbKRzN7,Collect Call,Last Dinosaurs,7.92e-05,0.505,0.897,3.48e-05,0.572,-4.633,0.0348,120.01,4,0
3199,31wkOICyh6BgHHyPgbBz0D,DEAR MISS HOLLOWAY,easy life,0.299,0.539,0.687,0.000191,0.405,-7.055,0.0707,150.139,4,0
3200,0ioTTk5l0Zz7Oh48qEocgj,KEEP IT UP,Rex Orange County,0.292,0.708,0.477,1.75e-06,0.255,-7.297,0.0565,149.929,4,0
3201,38XLUjlR84JEwK0SOvX77a,Let's go to Hell,Tai Verdes,0.141,0.782,0.798,0.0,0.685,-5.07,0.0337,127.89,4,0
3202,57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),Wallows,0.156,0.682,0.683,2.32e-05,0.273,-6.444,0.0287,120.023,4,0
3203,7LigIDzs63Y4uFlZvNzCZq,Barely on My Mind,The Regrettes,0.257,0.751,0.683,0.0,0.413,-3.08,0.035,119.988,4,0
3204,7MzjD4Ayl07w0TRsYSqfCh,Then It All Goes Away,Dayglow,0.0184,0.683,0.817,2.32e-05,0.0807,-3.061,0.0332,140.019,4,0
3205,5sFIYKbII6QzRT57hCza5Z,then i met her,EKKSTACY,0.00226,0.457,0.869,0.02,0.256,-7.639,0.0279,157.061,4,0
3206,4RE7fFJNIZiO9ngs883gFG,Did I Make You Up?,half•alive,0.46,0.715,0.621,9.03e-05,0.079,-5.635,0.0366,95.049,4,0
3207,5Jpj3lCgX06bu6STIjUYKN,cough drops,almost monday,0.000965,0.62,0.702,0.0,0.178,-5.13,0.0364,76.507,4,0
3208,1170VohRSx6GwE6QDCHPPH,Kilby Girl,The Backseat Lovers,0.0578,0.329,0.444,0.0352,0.113,-9.973,0.0417,162.279,4,0
3209,50u2y4zgROMZq2db8Qx94B,cold weather,glass beach,0.00422,0.341,0.661,0.0,0.103,-4.251,0.0335,154.99,4,0
3210,4l5nn3zlcrKSB1eyfuWHhu,Look at the Sky,Porter Robinson,0.0105,0.568,0.564,0.000127,0.0766,-8.231,0.0273,115.059,4,0
3211,3Jq0vjC96tJlUVAdKfMajk,"f**k it, i'm the man",SEB,0.13,0.868,0.74,0.13,0.0951,-4.181,0.0449,112.022,4,0
3212,7uTqmYA0sSjmDVpQNGDz7j,Lots of Nothing (feat. BENEE),Spacey Jane,0.000668,0.551,0.865,0.0,0.108,-4.616,0.0406,140.036,4,0
3213,7b5qjSnusll0Ll9vDdkuLh,Gone,Chiiild,0.104,0.619,0.538,0.0116,0.0853,-7.963,0.0302,141.993,4,0
3214,6n6dqOk5vLiqYaa9Fw5ylH,Stella Brown,Jelani Aryeh,0.273,0.733,0.481,0.0739,0.287,-7.554,0.0347,125.009,4,0
3215,11iIikXxC6NP0Ma8vMD27x,Alien Blues,Vundabar,0.0807,0.467,0.757,0.908,0.0876,-5.093,0.033,82.282,4,0
3216,4LPvSKqEmFidSIgdLbHDcn,Loser,HUNNY,0.0111,0.573,0.808,0.00892,0.551,-6.001,0.0543,74.985,4,0
